STATE,RURALITY,MARITAL_STATUS,NUM_DEPENDENTS,INCOME_BAND,HEM
ACT,ALL,1,7,64000,1220
ACT,ALL,1,8,64000,1332
ACT,ALL,1,9,64000,1445
ACT,ALL,1,10,64000,1558
ACT,ALL,1,0,77000,497
ACT,ALL,1,1,77000,603
ACT,ALL,1,2,77000,716
ACT,ALL,1,3,77000,828
ACT,ALL,1,4,77000,941
ACT,ALL,1,5,77000,1053
ACT,ALL,1,6,77000,1166
ACT,ALL,1,7,77000,1278
ACT,ALL,1,8,77000,1391
ACT,ALL,1,9,77000,1503
ACT,ALL,1,10,77000,1616
ACT,ALL,1,0,103000,584
ACT,ALL,1,1,103000,692
ACT,ALL,1,2,103000,804
ACT,ALL,1,3,103000,916
ACT,ALL,1,4,103000,1028
ACT,ALL,1,5,103000,1140
ACT,ALL,1,6,103000,1252
ACT,ALL,1,7,103000,1364
ACT,ALL,1,8,103000,1477
ACT,ALL,1,9,103000,1589
ACT,ALL,1,10,103000,1701
ACT,ALL,1,0,129000,658
ACT,ALL,1,1,129000,768
ACT,ALL,1,2,129000,880
ACT,ALL,1,3,129000,992
ACT,ALL,1,4,129000,1103
ACT,ALL,1,5,129000,1215
ACT,ALL,1,6,129000,1327
ACT,ALL,1,7,129000,1438
ACT,ALL,1,8,129000,1550
ACT,ALL,1,9,129000,1662
ACT,ALL,1,10,129000,1774
ACT,ALL,1,0,155000,739
ACT,ALL,1,1,155000,851
ACT,ALL,1,2,155000,962
ACT,ALL,1,3,155000,1074
ACT,ALL,1,4,155000,1185
ACT,ALL,1,5,155000,1296
ACT,ALL,1,6,155000,1408
ACT,ALL,1,7,155000,1519
ACT,ALL,1,8,155000,1630
ACT,ALL,1,9,155000,1742
ACT,ALL,1,10,155000,1853
ACT,ALL,1,0,180000,787
ACT,ALL,1,1,180000,899
ACT,ALL,1,2,180000,1010
ACT,ALL,1,3,180000,1121
ACT,ALL,1,4,180000,1233
ACT,ALL,1,5,180000,1344
ACT,ALL,1,6,180000,1455
ACT,ALL,1,7,180000,1566
ACT,ALL,1,8,180000,1677
ACT,ALL,1,9,180000,1788
ACT,ALL,1,10,180000,1899
ACT,ALL,1,0,206000,852
ACT,ALL,1,1,206000,965
ACT,ALL,1,2,206000,1076
ACT,ALL,1,3,206000,1187
ACT,ALL,1,4,206000,1298
ACT,ALL,1,5,206000,1409
ACT,ALL,1,6,206000,1519
ACT,ALL,1,7,206000,1630
ACT,ALL,1,8,206000,1741
ACT,ALL,1,9,206000,1852
ACT,ALL,1,10,206000,1963
ACT,ALL,1,0,258000,965
ACT,ALL,1,1,258000,1081
ACT,ALL,1,2,258000,1191
ACT,ALL,1,3,258000,1302
ACT,ALL,1,4,258000,1412
ACT,ALL,1,5,258000,1522
ACT,ALL,1,6,258000,1633
ACT,ALL,1,7,258000,1743
ACT,ALL,1,8,258000,1853
ACT,ALL,1,9,258000,1964
ACT,ALL,1,10,258000,2074
ACT,ALL,1,0,322000,1135
ACT,ALL,1,1,322000,1255
ACT,ALL,1,2,322000,1364
ACT,ALL,1,3,322000,1474
ACT,ALL,1,4,322000,1583
ACT,ALL,1,5,322000,1693
ACT,ALL,1,6,322000,1802
ACT,ALL,1,7,322000,1912
ACT,ALL,1,8,322000,2021
ACT,ALL,1,9,322000,2131
ACT,ALL,1,10,322000,2240
ACT,ALL,1,0,386000,1157
ACT,ALL,1,1,386000,1277
ACT,ALL,1,2,386000,1386
ACT,ALL,1,3,386000,1495
ACT,ALL,1,4,386000,1605
ACT,ALL,1,5,386000,1714
ACT,ALL,1,6,386000,1824
ACT,ALL,1,7,386000,1933
ACT,ALL,1,8,386000,2042
ACT,ALL,1,9,386000,2152
ACT,ALL,1,10,386000,2261
ACT,ALL,1,0,644000,1157
ACT,ALL,1,1,644000,1277
ACT,ALL,1,2,644000,1386
ACT,ALL,1,3,644000,1495
ACT,ALL,1,4,644000,1605
ACT,ALL,1,5,644000,1714
ACT,ALL,1,6,644000,1824
ACT,ALL,1,7,644000,1933
ACT,ALL,1,8,644000,2042
ACT,ALL,1,9,644000,2152
ACT,ALL,1,10,644000,2261
ACT,ALL,2,0,0,627
ACT,ALL,2,1,0,721
ACT,ALL,2,2,0,801
ACT,ALL,2,3,0,897
ACT,ALL,2,4,0,993
ACT,ALL,2,5,0,1089
ACT,ALL,2,6,0,1185
ACT,ALL,2,7,0,1281
ACT,ALL,2,8,0,1377
ACT,ALL,2,9,0,1473
ACT,ALL,2,10,0,1569
ACT,ALL,2,0,26000,627
ACT,ALL,2,1,26000,721
ACT,ALL,2,2,26000,801
ACT,ALL,2,3,26000,897
ACT,ALL,2,4,26000,993
ACT,ALL,2,5,26000,1089
ACT,ALL,2,6,26000,1185
ACT,ALL,2,7,26000,1281
ACT,ALL,2,8,26000,1377
ACT,ALL,2,9,26000,1473
ACT,ALL,2,10,26000,1569
ACT,ALL,2,0,39000,641
ACT,ALL,2,1,39000,721
ACT,ALL,2,2,39000,801
ACT,ALL,2,3,39000,897
ACT,ALL,2,4,39000,993
ACT,ALL,2,5,39000,1089
ACT,ALL,2,6,39000,1185
ACT,ALL,2,7,39000,1281
ACT,ALL,2,8,39000,1377
ACT,ALL,2,9,39000,1473
ACT,ALL,2,10,39000,1569
ACT,ALL,2,0,52000,670
ACT,ALL,2,1,52000,749
ACT,ALL,2,2,52000,829
ACT,ALL,2,3,52000,897
ACT,ALL,2,4,52000,964
ACT,ALL,2,5,52000,1032
ACT,ALL,2,6,52000,1100
ACT,ALL,2,7,52000,1168
ACT,ALL,2,8,52000,1236
ACT,ALL,2,9,52000,1303
ACT,ALL,2,10,52000,1371
ACT,ALL,2,0,64000,709
ACT,ALL,2,1,64000,788
ACT,ALL,2,2,64000,869
ACT,ALL,2,3,64000,936
ACT,ALL,2,4,64000,1004
ACT,ALL,2,5,64000,1071
ACT,ALL,2,6,64000,1139
ACT,ALL,2,7,64000,1207
ACT,ALL,2,8,64000,1274
ACT,ALL,2,9,64000,1342
ACT,ALL,2,10,64000,1409
ACT,ALL,2,0,77000,768
ACT,ALL,2,1,77000,847
ACT,ALL,2,2,77000,928
ACT,ALL,2,3,77000,995
ACT,ALL,2,4,77000,1063
ACT,ALL,2,5,77000,1130
ACT,ALL,2,6,77000,1197
ACT,ALL,2,7,77000,1265
ACT,ALL,2,8,77000,1332
ACT,ALL,2,9,77000,1400
ACT,ALL,2,10,77000,1467
ACT,ALL,2,0,103000,855
ACT,ALL,2,1,103000,934
ACT,ALL,2,2,103000,1015
ACT,ALL,2,3,103000,1082
ACT,ALL,2,4,103000,1149
ACT,ALL,2,5,103000,1216
ACT,ALL,2,6,103000,1283
ACT,ALL,2,7,103000,1350
ACT,ALL,2,8,103000,1417
ACT,ALL,2,9,103000,1485
ACT,ALL,2,10,103000,1552
ACT,ALL,2,0,129000,930
ACT,ALL,2,1,129000,1008
ACT,ALL,2,2,129000,1090
ACT,ALL,2,3,129000,1157
ACT,ALL,2,4,129000,1224
ACT,ALL,2,5,129000,1290
ACT,ALL,2,6,129000,1357
ACT,ALL,2,7,129000,1424
ACT,ALL,2,8,129000,1491
ACT,ALL,2,9,129000,1557
ACT,ALL,2,10,129000,1624
ACT,ALL,2,0,155000,1011
ACT,ALL,2,1,155000,1089
ACT,ALL,2,2,155000,1172
ACT,ALL,2,3,155000,1238
ACT,ALL,2,4,155000,1304
ACT,ALL,2,5,155000,1371
ACT,ALL,2,6,155000,1437
ACT,ALL,2,7,155000,1504
ACT,ALL,2,8,155000,1570
ACT,ALL,2,9,155000,1637
ACT,ALL,2,10,155000,1703
ACT,ALL,2,0,180000,1058
ACT,ALL,2,1,180000,1137
ACT,ALL,2,2,180000,1219
ACT,ALL,2,3,180000,1285
ACT,ALL,2,4,180000,1352
ACT,ALL,2,5,180000,1418
ACT,ALL,2,6,180000,1484
ACT,ALL,2,7,180000,1550
ACT,ALL,2,8,180000,1617
ACT,ALL,2,9,180000,1683
ACT,ALL,2,10,180000,1749
ACT,ALL,2,0,206000,1123
ACT,ALL,2,1,206000,1201
ACT,ALL,2,2,206000,1284
ACT,ALL,2,3,206000,1350
ACT,ALL,2,4,206000,1416
ACT,ALL,2,5,206000,1482
ACT,ALL,2,6,206000,1548
ACT,ALL,2,7,206000,1614
ACT,ALL,2,8,206000,1680
ACT,ALL,2,9,206000,1746
ACT,ALL,2,10,206000,1812
ACT,ALL,2,0,258000,1237
ACT,ALL,2,1,258000,1315
ACT,ALL,2,2,258000,1398
ACT,ALL,2,3,258000,1464
ACT,ALL,2,4,258000,1529
ACT,ALL,2,5,258000,1595
ACT,ALL,2,6,258000,1660
ACT,ALL,2,7,258000,1726
ACT,ALL,2,8,258000,1792
ACT,ALL,2,9,258000,1857
ACT,ALL,2,10,258000,1923
ACT,ALL,2,0,322000,1407
ACT,ALL,2,1,322000,1484
ACT,ALL,2,2,322000,1569
ACT,ALL,2,3,322000,1634
ACT,ALL,2,4,322000,1699
ACT,ALL,2,5,322000,1764
ACT,ALL,2,6,322000,1829
ACT,ALL,2,7,322000,1894
ACT,ALL,2,8,322000,1958
ACT,ALL,2,9,322000,2023
ACT,ALL,2,10,322000,2088
ACT,ALL,2,0,386000,1428
ACT,ALL,2,1,386000,1506
ACT,ALL,2,2,386000,1590
ACT,ALL,2,3,386000,1655
ACT,ALL,2,4,386000,1720
ACT,ALL,2,5,386000,1785
ACT,ALL,2,6,386000,1850
ACT,ALL,2,7,386000,1914
ACT,ALL,2,8,386000,1979
ACT,ALL,2,9,386000,2044
ACT,ALL,2,10,386000,2109
ACT,ALL,2,0,644000,1428
ACT,ALL,2,1,644000,1506
ACT,ALL,2,2,644000,1590
ACT,ALL,2,3,644000,1655
ACT,ALL,2,4,644000,1720
ACT,ALL,2,5,644000,1785
ACT,ALL,2,6,644000,1850
ACT,ALL,2,7,644000,1914
ACT,ALL,2,8,644000,1979
ACT,ALL,2,9,644000,2044
ACT,ALL,2,10,644000,2109
NT,ALL,1,0,0,339
NT,ALL,1,1,0,459
NT,ALL,1,2,0,572
NT,ALL,1,3,0,700
NT,ALL,1,4,0,828
NT,ALL,1,5,0,956
NT,ALL,1,6,0,1084
NT,ALL,1,7,0,1211
NT,ALL,1,8,0,1339
NT,ALL,1,9,0,1467
NT,ALL,1,10,0,1595
NT,ALL,1,0,26000,355
NT,ALL,1,1,26000,459
NT,ALL,1,2,26000,572
NT,ALL,1,3,26000,700
NT,ALL,1,4,26000,828
NT,ALL,1,5,26000,956
NT,ALL,1,6,26000,1084
NT,ALL,1,7,26000,1211
NT,ALL,1,8,26000,1339
NT,ALL,1,9,26000,1467
NT,ALL,1,10,26000,1595
NT,ALL,1,0,39000,370
NT,ALL,1,1,39000,474
NT,ALL,1,2,39000,587
NT,ALL,1,3,39000,700
NT,ALL,1,4,39000,813
NT,ALL,1,5,39000,926
NT,ALL,1,6,39000,1039
NT,ALL,1,7,39000,1152
NT,ALL,1,8,39000,1265
NT,ALL,1,9,39000,1379
NT,ALL,1,10,39000,1492
NT,ALL,1,0,52000,398
NT,ALL,1,1,52000,503
NT,ALL,1,2,52000,616
NT,ALL,1,3,52000,729
NT,ALL,1,4,52000,841
NT,ALL,1,5,52000,954
NT,ALL,1,6,52000,1067
NT,ALL,1,7,52000,1180
NT,ALL,1,8,52000,1293
NT,ALL,1,9,52000,1406
NT,ALL,1,10,52000,1519
NT,ALL,1,0,64000,438
NT,ALL,1,1,64000,543
NT,ALL,1,2,64000,656
NT,ALL,1,3,64000,768
NT,ALL,1,4,64000,881
NT,ALL,1,5,64000,994
NT,ALL,1,6,64000,1107
NT,ALL,1,7,64000,1220
NT,ALL,1,8,64000,1332
NT,ALL,1,9,64000,1445
NT,ALL,1,10,64000,1558
NT,ALL,1,0,77000,497
NT,ALL,1,1,77000,603
NT,ALL,1,2,77000,716
NT,ALL,1,3,77000,828
NT,ALL,1,4,77000,941
NT,ALL,1,5,77000,1053
NT,ALL,1,6,77000,1166
NT,ALL,1,7,77000,1278
NT,ALL,1,8,77000,1391
NT,ALL,1,9,77000,1503
NT,ALL,1,10,77000,1616
NT,ALL,1,0,103000,584
NT,ALL,1,1,103000,692
NT,ALL,1,2,103000,804
NT,ALL,1,3,103000,916
NT,ALL,1,4,103000,1028
NT,ALL,1,5,103000,1140
NT,ALL,1,6,103000,1252
NT,ALL,1,7,103000,1364
NT,ALL,1,8,103000,1477
NT,ALL,1,9,103000,1589
NT,ALL,1,10,103000,1701
NT,ALL,1,0,129000,658
NT,ALL,1,1,129000,768
NT,ALL,1,2,129000,880
NT,ALL,1,3,129000,992
NT,ALL,1,4,129000,1103
NT,ALL,1,5,129000,1215
NT,ALL,1,6,129000,1327
NT,ALL,1,7,129000,1438
NT,ALL,1,8,129000,1550
NT,ALL,1,9,129000,1662
NT,ALL,1,10,129000,1774
NT,ALL,1,0,155000,739
NT,ALL,1,1,155000,851
NT,ALL,1,2,155000,962
NT,ALL,1,3,155000,1074
NT,ALL,1,4,155000,1185
NT,ALL,1,5,155000,1296
NT,ALL,1,6,155000,1408
NT,ALL,1,7,155000,1519
NT,ALL,1,8,155000,1630
NT,ALL,1,9,155000,1742
NT,ALL,1,10,155000,1853
NT,ALL,1,0,180000,787
NT,ALL,1,1,180000,899
NT,ALL,1,2,180000,1010
NT,ALL,1,3,180000,1121
NT,ALL,1,4,180000,1233
NT,ALL,1,5,180000,1344
NT,ALL,1,6,180000,1455
NT,ALL,1,7,180000,1566
NT,ALL,1,8,180000,1677
NT,ALL,1,9,180000,1788
NT,ALL,1,10,180000,1899
NT,ALL,1,0,206000,852
NT,ALL,1,1,206000,965
NT,ALL,1,2,206000,1076
NT,ALL,1,3,206000,1187
NT,ALL,1,4,206000,1298
NT,ALL,1,5,206000,1409
NT,ALL,1,6,206000,1519
NT,ALL,1,7,206000,1630
NT,ALL,1,8,206000,1741
NT,ALL,1,9,206000,1852
NT,ALL,1,10,206000,1963
NT,ALL,1,0,258000,965
NT,ALL,1,1,258000,1081
NT,ALL,1,2,258000,1191
NT,ALL,1,3,258000,1302
NT,ALL,1,4,258000,1412
NT,ALL,1,5,258000,1522
NT,ALL,1,6,258000,1633
NT,ALL,1,7,258000,1743
NT,ALL,1,8,258000,1853
NT,ALL,1,9,258000,1964
NT,ALL,1,10,258000,2074
NT,ALL,1,0,322000,1135
NT,ALL,1,1,322000,1255
NT,ALL,1,2,322000,1364
NT,ALL,1,3,322000,1474
NT,ALL,1,4,322000,1583
NT,ALL,1,5,322000,1693
NT,ALL,1,6,322000,1802
NT,ALL,1,7,322000,1912
NT,ALL,1,8,322000,2021
NT,ALL,1,9,322000,2131
NT,ALL,1,10,322000,2240
NT,ALL,1,0,386000,1157
NT,ALL,1,1,386000,1277
NT,ALL,1,2,386000,1386
NT,ALL,1,3,386000,1495
NT,ALL,1,4,386000,1605
NT,ALL,1,5,386000,1714
NT,ALL,1,6,386000,1824
NT,ALL,1,7,386000,1933
NT,ALL,1,8,386000,2042
NT,ALL,1,9,386000,2152
NT,ALL,1,10,386000,2261
NT,ALL,1,0,644000,1157
NT,ALL,1,1,644000,1277
NT,ALL,1,2,644000,1386
NT,ALL,1,3,644000,1495
NT,ALL,1,4,644000,1605
NT,ALL,1,5,644000,1714
NT,ALL,1,6,644000,1824
NT,ALL,1,7,644000,1933
NT,ALL,1,8,644000,2042
NT,ALL,1,9,644000,2152
NT,ALL,1,10,644000,2261
NT,ALL,2,0,0,627
NT,ALL,2,1,0,721
NT,ALL,2,2,0,801
NT,ALL,2,3,0,897
NT,ALL,2,4,0,993
NT,ALL,2,5,0,1089
NT,ALL,2,6,0,1185
NT,ALL,2,7,0,1281
NT,ALL,2,8,0,1377
NT,ALL,2,9,0,1473
NT,ALL,2,10,0,1569
NT,ALL,2,0,26000,627
NT,ALL,2,1,26000,721
NT,ALL,2,2,26000,801
NT,ALL,2,3,26000,897
NT,ALL,2,4,26000,993
NT,ALL,2,5,26000,1089
NT,ALL,2,6,26000,1185
NT,ALL,2,7,26000,1281
NT,ALL,2,8,26000,1377
NT,ALL,2,9,26000,1473
NT,ALL,2,10,26000,1569
NT,ALL,2,0,39000,641
NT,ALL,2,1,39000,721
NT,ALL,2,2,39000,801
NT,ALL,2,3,39000,897
NT,ALL,2,4,39000,993
NT,ALL,2,5,39000,1089
NT,ALL,2,6,39000,1185
NT,ALL,2,7,39000,1281
NT,ALL,2,8,39000,1377
NT,ALL,2,9,39000,1473
NT,ALL,2,10,39000,1569
NT,ALL,2,0,52000,670
NT,ALL,2,1,52000,749
NT,ALL,2,2,52000,829
NT,ALL,2,3,52000,897
NT,ALL,2,4,52000,964
NT,ALL,2,5,52000,1032
NT,ALL,2,6,52000,1100
NT,ALL,2,7,52000,1168
NT,ALL,2,8,52000,1236
NT,ALL,2,9,52000,1303
NT,ALL,2,10,52000,1371
NT,ALL,2,0,64000,709
NT,ALL,2,1,64000,788
NT,ALL,2,2,64000,869
NT,ALL,2,3,64000,936
NT,ALL,2,4,64000,1004
NT,ALL,2,5,64000,1071
NT,ALL,2,6,64000,1139
NT,ALL,2,7,64000,1207
NT,ALL,2,8,64000,1274
NT,ALL,2,9,64000,1342
NT,ALL,2,10,64000,1409
NT,ALL,2,0,77000,768
NT,ALL,2,1,77000,847
NT,ALL,2,2,77000,928
NT,ALL,2,3,77000,995
NT,ALL,2,4,77000,1063
NT,ALL,2,5,77000,1130
NT,ALL,2,6,77000,1197
NT,ALL,2,7,77000,1265
NT,ALL,2,8,77000,1332
NT,ALL,2,9,77000,1400
NT,ALL,2,10,77000,1467
NT,ALL,2,0,103000,855
NT,ALL,2,1,103000,934
NT,ALL,2,2,103000,1015
NT,ALL,2,3,103000,1082
NT,ALL,2,4,103000,1149
NT,ALL,2,5,103000,1216
NT,ALL,2,6,103000,1283
NT,ALL,2,7,103000,1350
NT,ALL,2,8,103000,1417
NT,ALL,2,9,103000,1485
NT,ALL,2,10,103000,1552
NT,ALL,2,0,129000,930
NT,ALL,2,1,129000,1008
NT,ALL,2,2,129000,1090
NT,ALL,2,3,129000,1157
NT,ALL,2,4,129000,1224
NT,ALL,2,5,129000,1290
NT,ALL,2,6,129000,1357
NT,ALL,2,7,129000,1424
NT,ALL,2,8,129000,1491
NT,ALL,2,9,129000,1557
NT,ALL,2,10,129000,1624
NT,ALL,2,0,155000,1011
NT,ALL,2,1,155000,1089
NT,ALL,2,2,155000,1172
NT,ALL,2,3,155000,1238
NT,ALL,2,4,155000,1304
NT,ALL,2,5,155000,1371
NT,ALL,2,6,155000,1437
NT,ALL,2,7,155000,1504
NT,ALL,2,8,155000,1570
NT,ALL,2,9,155000,1637
NT,ALL,2,10,155000,1703
NT,ALL,2,0,180000,1058
NT,ALL,2,1,180000,1137
NT,ALL,2,2,180000,1219
NT,ALL,2,3,180000,1285
NT,ALL,2,4,180000,1352
NT,ALL,2,5,180000,1418
NT,ALL,2,6,180000,1484
NT,ALL,2,7,180000,1550
NT,ALL,2,8,180000,1617
NT,ALL,2,9,180000,1683
NT,ALL,2,10,180000,1749
NT,ALL,2,0,206000,1123
NT,ALL,2,1,206000,1201
NT,ALL,2,2,206000,1284
NT,ALL,2,3,206000,1350
NT,ALL,2,4,206000,1416
NT,ALL,2,5,206000,1482
NT,ALL,2,6,206000,1548
NT,ALL,2,7,206000,1614
NT,ALL,2,8,206000,1680
NT,ALL,2,9,206000,1746
NT,ALL,2,10,206000,1812
NT,ALL,2,0,258000,1237
NT,ALL,2,1,258000,1315
NT,ALL,2,2,258000,1398
NT,ALL,2,3,258000,1464
NT,ALL,2,4,258000,1529
NT,ALL,2,5,258000,1595
NT,ALL,2,6,258000,1660
NT,ALL,2,7,258000,1726
NT,ALL,2,8,258000,1792
NT,ALL,2,9,258000,1857
NT,ALL,2,10,258000,1923
NT,ALL,2,0,322000,1407
NT,ALL,2,1,322000,1484
NT,ALL,2,2,322000,1569
NT,ALL,2,3,322000,1634
NT,ALL,2,4,322000,1699
NT,ALL,2,5,322000,1764
NT,ALL,2,6,322000,1829
NT,ALL,2,7,322000,1894
NT,ALL,2,8,322000,1958
NT,ALL,2,9,322000,2023
NT,ALL,2,10,322000,2088
NT,ALL,2,0,386000,1428
NT,ALL,2,1,386000,1506
NT,ALL,2,2,386000,1590
NT,ALL,2,3,386000,1655
NT,ALL,2,4,386000,1720
NT,ALL,2,5,386000,1785
NT,ALL,2,6,386000,1850
NT,ALL,2,7,386000,1914
NT,ALL,2,8,386000,1979
NT,ALL,2,9,386000,2044
NT,ALL,2,10,386000,2109
NT,ALL,2,0,644000,1428
NT,ALL,2,1,644000,1506
NT,ALL,2,2,644000,1590
NT,ALL,2,3,644000,1655
NT,ALL,2,4,644000,1720
NT,ALL,2,5,644000,1785
NT,ALL,2,6,644000,1850
NT,ALL,2,7,644000,1914
NT,ALL,2,8,644000,1979
NT,ALL,2,9,644000,2044
NT,ALL,2,10,644000,2109
